series_id,station_id,station,river,var_id,network,lat,lon,cat_start,cat_end
26332,90,Erogado Salto Grande,URUGUAY,39,alturas_prefe,-31.273969,-57.938011,,
26335,93,Confluencia,PARANAMED,39,alturas_prefe,-25.592701,-54.593363,,
947,98,Virtuani,BRAZOLARGO,4,alturas_prefe,-33.7833333333,-58.6166666667,,
26696,99,Gualeguaychú,URUGUAY,40,alturas_prefe,-33.0144444444444,-58.5041666666667,,
6659,103,Recreo - Ruta Provincial nº 70,SALADOSANTAFE,4,alturas_bdhi,-31.4912222222222,-60.7805555555556,,
957,108,San Roque,SANTALUCIA,4,alturas_bdhi,-28.5711388888889,-58.7214166666667,,
6650,109,Paso Lucero,CORRIENTE,4,alturas_bdhi,-28.9943611111111,-58.5593888888889,,
960,111,Límite con Entre Ríos – Ruta Provincial nº 28,GUAYQUIRARO,4,alturas_bdhi,-30.2166388888889,-58.7846388888889,,
967,118,Pueblo Andino,CARCARAÑA,4,alturas_bdhi,-32.6733333333333,-60.8659444444444,,
970,121,Los Laureles,CORRIENTE,4,alturas_bdhi,-29.7571111111111,-59.2171666666667,,
6663,123,Autopista,COLASTINE,4,alturas_bdhi,-32.0178611111111,-60.990275,,
129,129,Resistencia,NEGRO,2,alturas_bdhi,-27.4397222222222,-59.0,,
26697,131,Puerto Maní,PARANAMED,40,alturas_prefe,-27.1063611111111,-55.5221666666667,,
1515,134,Ruta Nacional nº 12,SANLORENZO,2,alturas_bdhi,-28.1141666666667,-58.8086111111111,,
29395,135,Autopista,ELMONJE,4,alturas_bdhi,-32.3929722222222,-60.9411111111111,,
6661,136,Ruta Nacional nº 11,MALABRIGO,4,alturas_bdhi,-29.2786666666667,-59.7856666666667,,
146,146,Roque Perez,SALADOBONAERENSE,2,alturas_bdhi,-35.372613,-59.280502,,
6395,170,Ruta Provincial Nº 044,Poncho Moro,4,alturas_bdhi,-43.6683333333333,-71.4061388888889,,
1019,170,Ruta Provincial Nº 044,Poncho Moro,4,alturas_bdhi,-43.6683333333333,-71.4061388888889,,
6072,319,La Sirena,AGUAPEY,4,alturas_bdhi,-28.4166666666667,-56.5421666666667,,
1369,1019,Alvear,,2,estaciones_salto_grande,-29.112957,-56.555522,,
1375,1035,Garruchos,,2,estaciones_salto_grande,-28.177515,-55.642269,,
26372,1036,Santo Tomé,,39,estaciones_salto_grande,-28.545073,-56.028995,,
18602,1036,Santo Tomé,,40,estaciones_salto_grande,-28.545073,-56.028995,,
1392,1037,San Javier,,4,estaciones_salto_grande,-27.869343,-55.129216,,
26373,1037,San Javier,,39,estaciones_salto_grande,-27.869343,-55.129216,,
26374,1038,El Soberbio,,39,estaciones_salto_grande,-27.298582,-54.193437,,
18604,1038,El Soberbio,,40,estaciones_salto_grande,-27.298582,-54.193437,,
1383,1063,Miriñay Río,,2,estaciones_salto_grande,-29.845637,-57.674446,,
3276,1695,General Belgrano,Salado_bonaerense,4,alturas_bdhi,-35.7246666666667,-58.5365277777778,,
29913,1695,General Belgrano,Salado_bonaerense,39,alturas_bdhi,-35.7246666666667,-58.5365277777778,,
3461,1702,Braga,,4,estaciones_pvnymm,-34.3363990783691,-58.4844017028809,,
3503,1710,Desembocadura,,4,estaciones_pvnymm,-33.997200012207,-58.4702987670898,,
3449,1710,Desembocadura,,4,estaciones_pvnymm,-33.997200012207,-58.4702987670898,,
26723,1710,Desembocadura,,40,estaciones_pvnymm,-33.997200012207,-58.4702987670898,,
3477,1712,Carabelitas,,4,estaciones_pvnymm,-33.9491996765137,-58.7689018249512,,
3404,1713,Zárate,,2,estaciones_pvnymm,-34.0918998718262,-59.0139007568359,,
3456,1714,Baradero,,4,estaciones_pvnymm,-33.9366989135742,-59.2578010559082,,
26726,1714,Baradero,,40,estaciones_pvnymm,-33.9366989135742,-59.2578010559082,,
3394,1715,Brazo Largo,,2,estaciones_pvnymm,-33.8880996704102,-58.9166984558105,,
3421,1715,Brazo Largo,,2,estaciones_pvnymm,-33.8880996704102,-58.9166984558105,,
3448,1715,Brazo Largo,,4,estaciones_pvnymm,-33.8880996704102,-58.9166984558105,,
26727,1715,Brazo Largo,,40,estaciones_pvnymm,-33.8880996704102,-58.9166984558105,,
26728,1717,Bifurcación,,40,estaciones_pvnymm,-33.7224998474121,-59.2907981872559,,
29639,1723,San Martín,,2,estaciones_pvnymm,-32.7071990966797,-60.7249984741211,,
29634,1725,Diamante,,2,estaciones_pvnymm,-32.0560989379883,-60.6439018249512,,
29560,1833,CanaldelEste,Río de la Plata,4,puntos_FDelta,-34.3764,-58.4975,,
29572,1836,Gutierrez,Río de la Plata,2,puntos_FDelta,-33.8245,-58.4715,,
29562,1838,Lujan,Río de la Plata,4,puntos_FDelta,-34.4434,-58.5257,,
29552,1841,SanAntonio,Río de la Plata,4,puntos_FDelta,-34.4193,-58.5091,,
25466,1843,Uruguay,Río de la Plata,2,puntos_FDelta,-33.9017,-58.4268,,
6136,1882,Deseado - Ruta Provincial Nº47,Deseado,2,alturas_bdhi,-47.8289916666667,-66.5928444444444,,
6142,1884,Deseado-Ruta Provincial Nº 039,Deseado,4,alturas_bdhi,-46.726525,-69.5937666666667,,
6161,1893,Chico - Gregores,Chico,4,alturas_bdhi,-48.7520083333333,-70.32075,,
6204,1910,Manso - Lago Steffen,Manso,4,alturas_bdhi,-41.5159361111111,-71.5364027777778,,
6216,1915,Escondido - El Foyel,Escondido,4,alturas_bdhi,-41.6797777777778,-71.5652777777778,,
6246,1928,MALABRIGO - RUTA PROVINCIAL Nº 088 S,Malabrigo,4,alturas_bdhi,-29.3649722222222,-59.7778888888889,,
6248,1929,El Toba - Margarita,El Toba,4,alturas_bdhi,-29.7300555555556,-60.0075833333333,,
6274,1940,Saladillo Dulce - La Noria (RP 281),Saladillo Dulce,4,alturas_bdhi,-30.8548333333333,-60.2821944444444,,
6318,1960,Carcaraña - Cruz Alta,Carcaraña,4,alturas_bdhi,-33.0056194444444,-61.787425,,
6329,1965,Iruya - San José,Iruya,4,alturas_bdhi,-22.8655,-64.7036388888889,,
6390,1989,ARRAYANES - LAGO VERDE,Arrayanes,4,alturas_bdhi,-42.7441666666667,-71.7416666666667,,
6398,1991,CARRILEUFÚ - CHOLILA,Carrileufú,4,alturas_bdhi,-42.4955555555556,-71.5411111111111,,
6412,1998,CARRENLEUFÚ - PUENTE DE HIERRO,Carrenleufú,4,alturas_bdhi,-43.5441111111111,-71.4861388888889,,
6449,2012,Chubut - Los Altares,Chubut,4,alturas_bdhi,-43.8883805555556,-68.3993916666667,,
6454,2014,CARRENLEUFÚ - LAGO VINTER,Carrenleufú,4,alturas_bdhi,-43.8995277777778,-71.4188888888889,,
6477,2023,CARRENLEUFÚ - LA ELENA,Carrenleufú,4,alturas_bdhi,-43.6838888888889,-71.3008611111111,,
6491,2029,Uruguay - El Soberbio,Uruguay,4,alturas_bdhi,-27.2985833333333,-54.1935833333333,,
29376,2037,Uruguay - San Javier,Uruguay,2,alturas_bdhi,-27.8690833333333,-55.13025,,
6516,2042,Pilagá - Rn Nº 11,Pilagá,4,alturas_bdhi,-25.9846944444444,-58.1631666666667,,
30071,2055,Aº Estacas - Ex RP 50,Arroyo Estacas,39,alturas_bdhi,-30.7666944444444,-59.4706388888889,,
6572,2070,Aguapey - Caa Caraí,Aguapey,4,alturas_bdhi,-27.824527778,-56.258444444,,
6575,2071,Uruguay - Paso de los Libres,Uruguay,4,alturas_bdhi,-29.7193611111111,-57.084,,
6578,2072,Batel - Paso Cerrito,Batel,4,alturas_bdhi,-29.0311111111111,-58.7883333333333,,
6603,2082,Paraná - Itatí,Paraná,4,alturas_bdhi,-27.26625,-58.2443055555556,,
6626,2092,Barrancas - Paso la Llana,Barrancas,4,alturas_bdhi,-30.2173333333333,-59.3243333333333,,
38340,2114,Aº Del Medio en La Emilia,,101,sat2,-33.3988888888889,-60.3347222222222,,
6831,2126,Río Chubut en Valle Inferior,,2,sat2,-43.2930555555556,-65.4986111111111,,
38336,2141,Percey - Ruta a Futalaufquen,,101,sat2,-43.0211111111111,-71.4555555555556,,
38367,2143,Senguer - LOS MOLINOS,,101,sat2,-45.9861111111111,-69.475,,
35855,2154,Bermejo - Pozo Sarmiento,,4,sat2,-23.1405555555556,-64.1969444444445,,
38402,2159,Manso - Confluencia,,101,sat2,-41.5869444444444,-71.6836111111111,,
38371,2176,Canal de Dios	,,101,sat2,-25.6108333333333,-63.9480555555556,,
6919,2195,Bermejo - Sauzalito,,2,sat2,-24.4333333333333,-61.6563888888889,,
38308,2206,Río Areco - Puente Quemado,,101,sat2,-34.2880555555556,-59.7027777777778,,
26534,2217,Laguna La Picasa - RN33,,39,sat2,-34.3269444444445,-62.8113888888889,,
38368,2224,Salado - Añatuya RP Nº92,,101,sat2,-28.5033333333333,-62.8813888888889,,
7060,2232,Paysandú,Uruguay,2,alturas_varios,-32.313646,-58.102575,,
7061,2233,Concepción del Uruguay - CARU,Uruguay,2,alturas_varios,-32.477173,-58.221219,,
8891,2706,ZEstacion de prueba 9003,,2,sat2,-34.6130555555556,-58.3772222222222,,
9459,2811,Río Neuquén - Dique Ballester,,2,sat2,-38.7247222222222,-68.1705555555556,,
35948,2822,Pilcomayo - El Raúl,,40,sat2,-22.65,-62.2163888888889,,
38424,2828,Río Salado RN Nº 11,,101,sat2,-27.5413888888889,-59.1308333333333,,
29447,2830,Paraná Guazú - Brazo Largo,Paraná Guazú,4,sat2,-33.8830555555556,-58.9,,
38154,2848,Neuquén - Paso de Indios MET,,39,sat2,-38.5316666666667,-69.4122222222222,,
29446,5907,Paraná Las Palmas - Zárate,Paraná de las Palmas,4,sat2,-34.1019444444444,-59.0088888888889,,
30116,5910,SANTA FE - LA GUARDIA,SISTEMA SETÚBAL,2,alturas_bdhi,-31.6301388888889,-60.6779722222222,,
30126,5912,Paraná - Timbúes,,4,sat2,-32.7197222222222,-60.7261111111111,,
38488,6379,NIV - La Hoya,,101,sat2,-42.8325,-71.2536111111111,,
38468,6385,Chico - Cerro Mesa,,101,sat2,-41.7063888888889,-70.4825,,
38548,6387,Tupungato - Punta de Vacas LIM,,101,sat2,-32.8808333333333,-69.7683333333333,,
37844,6398,Salado - Colonia Dora,,39,sat2,-28.5597222222222,-62.8902777777778,,
38480,6398,Salado - Colonia Dora,,101,sat2,-28.5597222222222,-62.8902777777778,,
37935,6409,NIV Carrenleufú - Lago Guacho,,39,sat2,-43.8288888888889,-71.4055555555556,,
38523,6410,NIV Atuel - Laguna Atuel,,101,sat2,-34.5111111111111,-70.0458333333333,,
37871,6414,NIV Mendoza - Toscas,,39,sat2,-33.1641666666667,-69.8886111111111,,
31942,6415,NIV Aº de Las Leñas - Las Leña,,2,sat2,-35.1394444444444,-70.0916666666667,,
38089,6425,Miriñay - Paso Ledesma,,39,sat2,-29.8458333333333,-57.675,,
37898,6433,ZPrueba_INA_11679,,39,sat2,-34.5,-58.3333333333333,,
38552,6436,Iruya - Colanzulí,,101,sat2,-22.8716666666667,-65.2144444444445,,
38029,6437,Manso - Los Alerces,,39,sat2,-41.3783333333333,-71.7466666666667,,
38059,6440,ZPrueba_INA_10ma_13275,,39,sat2,-34.5,-58.3333333333333,,
32779,6443,Santa Rosa - Meteorológica,,2,sat2,-36.6213888888889,-64.3219444444444,,
38679,6450,Nuevo - Ruta Nac. Nº 8,,101,sat2,-33.6366666666667,-65.3636111111111,,
38579,6482,Desaguadero - Navia,,101,sat2,-34.7741666666667,-66.5886111111111,,
37906,6485,ZPrueba_Cañuelas_11141,,39,sat2,-34.5,-58.3333333333333,,
37907,6487,ZPrueba_Fabrica_12236,,39,sat2,-34.5,-58.3333333333333,,
38109,6491,ZPrueba_Cañuelas_10484,,39,sat2,-34.5,-58.3333333333333,,
38062,6502,ZPrueba_INA_13897,,39,sat2,-34.5,-58.3333333333333,,
38532,6509,El Rey - Moussy,,101,sat2,-28.9977777777778,-59.7530555555556,,
38642,6520,Aº Yaboti - San Pedro,,101,sat2,-26.6352777777778,-54.0897222222222,,
38578,6527,General Acha - La Pampa,,101,sat2,-37.3647222222222,-64.5919444444444,,
38570,6543,*Pepirí Guazú-Pte.Int.P.Rosale,,101,sat2,-26.6133333333333,-53.7347222222222,,
37915,6547,ZPrueba_Evarsa_11135,,39,sat2,-34.3333333333333,-58.3333333333333,,
33745,6552,Acaragua - Campo Grande,null,2,sat2,-27.2158333333333,-54.9725,,
38661,6556,Pilcomayo - Tigra Norte,,101,sat2,-23.1397222222222,-61.9638888888889,,
37920,6559,ZPrueba_INA_21ra_GSM_13883,,39,sat2,-34.3333333333333,-58.3333333333333,,
38037,6571,NIV Atuel - Laguna Atuel,,39,sat2,-34.5111111111111,-70.0458333333333,,
38557,6572,Aº El Quebrachal - RP Nº 33,,101,sat2,-33.5838888888889,-65.3980555555556,,
38537,6573,San Antonio Oeste - ET 132 KV,,101,sat2,-40.7566666666667,-65.03,,
38135,6580,ZPrueba_INA_22da_14505,,39,sat2,-34.3333333333333,-58.3333333333333,,
38157,6598,Carrenleufú - Frontera,,39,sat2,-43.5608333333333,-71.7288888888889,,
37949,6609,La Picasa - Obra Reg Nº1,,39,sat2,-34.2619444444444,-63.3816666666667,,
33987,6612,Niv. Cerro Polleras,,2,sat2,-33.1475,-69.8519444444444,,
38672,6612,Niv. Cerro Polleras,,101,sat2,-33.1475,-69.8519444444444,,
38136,6613,NIV - Picos de Barroso,,39,sat2,-34.3075,-69.9483333333333,,
38012,6619,ZPrueba_INA_24ta_14536,,39,sat2,-34.3333333333333,-58.3333333333333,,
38647,6620,L. Menéndez-Cisne Pto. Sagrado,,101,sat2,-42.6177777777778,-71.8880555555556,,
38071,6630,ZPrueba_INA_25ta_15186,,39,sat2,-34.3333333333333,-58.3333333333333,,
38072,6635,Nuevo - Ruta Nac. Nº 8,,39,sat2,-33.6366666666667,-65.3636111111111,,
38648,6635,Nuevo - Ruta Nac. Nº 8,,101,sat2,-33.6366666666667,-65.3636111111111,,
38013,6644,ZPrueba_INA_25ta_15179,,39,sat2,-34.3333333333333,-58.3333333333333,,
33924,6645,Esc. Prov. 355 - Piedra Larga,,2,sat2,-27.6022222222222,-67.1977777777778,,
38663,6645,Esc. Prov. 355 - Piedra Larga,,101,sat2,-27.6022222222222,-67.1977777777778,,
38019,6673,ZPrueba_INA_27ma_15232,,39,sat2,-34.3333333333333,-58.3333333333333,,
34004,6676,PN Trinidad - Condorito ,,2,sat2,-31.6911111111111,-64.8527777777778,,
38120,6676,PN Trinidad - Condorito ,,39,sat2,-31.6911111111111,-64.8527777777778,,
38160,6680,ZPrueba_INA_27ma_15239,,39,sat2,-34.3333333333333,-58.3333333333333,,
38075,6682,ZPrueba_INA_27ma_15241,,39,sat2,-34.3333333333333,-58.3333333333333,,
39606,6685,Sis. Setúbal-Sta. Fé-La Guard.,,40,sat2,-31.6302777777778,-60.6777777777778,,
38049,6686,ZPrueba_INA_27ma_15245,,39,sat2,-34.3333333333333,-58.3333333333333,,
37983,6687,ZPrueba_INA_28va_16047,,39,sat2,-34.3333333333333,-58.3333333333333,,
38101,6688,ZPrueba_INA_28va_16048,,39,sat2,-34.3333333333333,-58.3333333333333,,
38102,6691,Jáchal - Pachimoco,,39,sat2,-30.2230555555556,-68.9477777777778,,
38103,6697,ZPrueba_INA_29na_Orbcomm_16038,,39,sat2,-34.3333333333333,-58.3333333333333,,
38050,6700,ZPrueba_INA_29na_Orbcomm_16042,,39,sat2,-34.3333333333333,-58.3333333333333,,
33790,6702,Cuarto - La Carlota,,2,sat2,-33.4155555555556,-63.3086111111111,,
38078,6705,ZPrueba_INA_28va_16052,,39,sat2,-34.3333333333333,-58.3333333333333,,
38172,6733,Zprueba_INA_31ra_16404,,39,sat2,-34.3333333333333,-58.3333333333333,,
38678,6749,Sierra Grande - Aeródromo,,101,sat2,-41.5916666666667,-65.3433333333333,,
38125,6752,ZPrueba_Evarsa_12189,,39,sat2,-34.3333333333333,-58.3333333333333,,
38152,6753,ZPrueba_INA_33ra_16814,,39,sat2,-34.3333333333333,-58.3333333333333,,
38106,6762,RMA10_PA-Punta Alta,,39,sat2,-38.965,-61.91,,
35406,6950,LP_Libano,Arroyo Las Piedras,2,prevenir,-34.738069,-58.30934,,
36908,7262,Dulce – Los Quiroga Aa,,2,sat2,-27.6580555555556,-64.3586111111111,,
38255,7269,Foyel - RN 258,,39,sat2,-41.7133333333333,-71.4413888888889,,
38792,7282,Lago Gutierrez - Bariloche,,101,sat2,-41.1644444444444,-71.4147222222222,,
37011,7285,Las Cañas - Potrero del Clavil,,2,sat2,-27.4,-65.9747222222222,,
38794,7285,Las Cañas - Potrero del Clavil,,101,sat2,-27.4,-65.9747222222222,,
43998,8346,NIV - Lago Bagillt ,,2,sat2,-43.2641666666667,-71.7177777777778,,
38317,2117,Río Salto - Salto,,101,sat2,-34.2861111111111,-60.2591666666667,,
38348,2118,Río Primero (Suquía) Camino Se,,101,sat2,-30.9641666666667,-62.9961111111111,,
38358,2126,Río Chubut en Valle Inferior,,101,sat2,-43.2930555555556,-65.4986111111111,,
38362,2132,Río Paraná - Goya,,101,sat2,-29.165,-59.3283333333333,,
38359,2138,Río Grande en La Gotera,,101,sat2,-35.8716666666667,-69.8919444444444,,
38311,2152,RIO CHUBUT EN TRELEW,,101,sat2,-43.2761111111111,-65.2733333333333,,
38389,2186,Bermejo - Balapuca,,101,sat2,-22.4919444444444,-64.4694444444444,,
38399,2187,Grande Tarija - El Cajón,,101,sat2,-22.3266666666667,-64.1263888888889,,
38344,2190,Bermejo - Finca Jujeños,,101,sat2,-23.1352777777778,-64.2047222222222,,
38330,2191,Bermejo - Puente Internacion,,101,sat2,-22.7263888888889,-64.3694444444444,,
38393,2195,Bermejo - Sauzalito,,101,sat2,-24.4333333333333,-61.6563888888889,,
38411,2207,Seminario Diocesano de Azul,,101,sat2,-36.8311111111111,-59.8938888888889,,
38386,2214,Río Areco - Carmen de Areco,,101,sat2,-34.3519444444444,-59.8166666666667,,
38305,2217,Laguna La Picasa - RN33,,101,sat2,-34.3269444444445,-62.8113888888889,,
38379,2219,Intersección Canales A22,,101,sat2,-34.4494444444444,-62.4133333333333,,
38353,2222,Canal de Dios - Salado,,101,sat2,-25.6105555555556,-63.9488888888889,,
38419,2706,ZEstacion de prueba 9003,,101,sat2,-34.6130555555556,-58.3772222222222,,
37866,2749,Diamante - El Tigre,,39,sat2,-34.6613888888889,-68.595,,
38500,2749,Diamante - El Tigre,,101,sat2,-34.6613888888889,-68.595,,
38444,2776,PN Trinidad - Condorito ,,101,sat2,-31.6911111111111,-64.8527777777778,,
38452,2808,Malargue - La Barda,,101,sat2,-35.5527777777778,-69.6825,,
38454,2814,Río Metan - Desembocadura,,101,sat2,-25.3933333333333,-64.5922222222222,,
38436,2821,Río Salado RP Nº 51 - Achupall,,101,sat2,-35.0880555555556,-60.1088888888889,,
38697,2848,Neuquén - Paso de Indios MET,,101,sat2,-38.5316666666667,-69.4122222222222,,
38189,6363,Cuarto - Puente de Olmos,,39,sat2,-33.4555555555556,-63.1294444444444,,
38722,6375,Salado - Canal de Dios,,101,sat2,-25.6105555555556,-63.9486111111111,,
38720,6378,NIV- Túnel internacional,,101,sat2,-32.8130555555556,-70.0575,,
37895,6390,Ñorquinco - Ñorquinco,,39,sat2,-41.8419444444444,-70.8913888888889,,
38637,6411,NIV Grande - Paso Pehuenche,,101,sat2,-35.98,-70.3941666666667,,
37855,6412,NIV Grande - Valle Hermoso,,39,sat2,-35.1422222222222,-70.2016666666667,,
37836,6416,NIV - Alto Chubut,,39,sat2,-41.6730555555555,-71.1141666666667,,
37857,6420,Lago Buenos Aires-Los Antiguos,,39,sat2,-46.5391666666667,-71.6094444444444,,
38491,6420,Lago Buenos Aires-Los Antiguos,,101,sat2,-46.5391666666667,-71.6094444444444,,
38088,6431,PN  - Copo  - El Aibal ,,39,sat2,-25.9227777777778,-61.7138888888889,,
38656,6431,PN  - Copo  - El Aibal ,,101,sat2,-25.9227777777778,-61.7138888888889,,
37937,6436,Iruya - Colanzulí,,39,sat2,-22.8716666666667,-65.2144444444445,,
37903,6443,Santa Rosa - Meteorológica,,39,sat2,-36.6213888888889,-64.3219444444444,,
37859,6451,Laguna La Picasa - CR Nº7,,39,sat2,-34.3486111111111,-62.5419444444444,,
38507,6452,Chico - Cerro Mesa,,101,sat2,-41.7063888888889,-70.4825,,
37999,6468,Negro - Isla Jordan,,39,sat2,-38.995,-67.9730555555556,,
38599,6468,Negro - Isla Jordan,,101,sat2,-38.995,-67.9730555555556,,
38061,6477,NIV-C. Trona.-Otto Meiling MET,,39,sat2,-41.1911111111111,-71.7880555555556,,
37880,6492,Uspallata - Uspallata,,39,sat2,-32.5944444444444,-69.34,,
38512,6492,Uspallata - Uspallata,,101,sat2,-32.5944444444444,-69.34,,
38032,6512,INA - Ezeiza,null,39,sat2,-34.7972222222222,-58.5202777777778,,
37889,6526,Jesus Maria - MET,,39,sat2,-30.9769444444444,-64.1394444444445,,
38517,6526,Jesus Maria - MET,,101,sat2,-30.9769444444444,-64.1394444444445,,
38132,6530,Agrio - Bajada del Agrio,,39,sat2,-38.3658333333333,-70.0325,,
37946,6572,Aº El Quebrachal - RP Nº 33,,39,sat2,-33.5838888888889,-65.3980555555556,,
38114,6576,Laguna Yema,,39,sat2,-24.2563888888889,-61.2419444444444,,
38558,6583,Lago Mascardi - Central Frey,,101,sat2,-41.3572222222222,-71.5633333333333,,
38560,6609,La Picasa - Obra Reg Nº1,,101,sat2,-34.2619444444444,-63.3816666666667,,
37929,6617,Aº Yabotí  Guazú,,39,sat2,-27.0694444444444,-53.8938888888889,,
38546,6643,Gob. Costa - Chubut MET-FRE,,101,sat2,-44.0344444444444,-70.6458333333333,,
38676,6676,PN Trinidad - Condorito ,,101,sat2,-31.6911111111111,-64.8527777777778,,
33932,6691,Jáchal - Pachimoco,,2,sat2,-30.2230555555556,-68.9477777777778,,
38665,6691,Jáchal - Pachimoco,,101,sat2,-30.2230555555556,-68.9477777777778,,
37984,6701,Santa Rosa - Meteorológica,,39,sat2,-36.6213888888889,-64.3219444444444,,
38146,6725,La Picasa - Obra Reg Nº5,,39,sat2,-34.3044444444444,-62.8591666666667,,
38124,6749,Sierra Grande - Aeródromo,,39,sat2,-41.5916666666667,-65.3433333333333,,
38241,7253,Canal San Antonio- RP Nº2,,39,sat2,-32.4230555555555,-61.9569444444444,,
38768,7253,Canal San Antonio- RP Nº2,,101,sat2,-32.4230555555555,-61.9569444444444,,
38249,7262,Dulce – Los Quiroga Aa,,39,sat2,-27.6580555555556,-64.3586111111111,,
36987,7282,Lago Gutierrez - Bariloche,,2,sat2,-41.1644444444444,-71.4147222222222,,
38265,7282,Lago Gutierrez - Bariloche,,39,sat2,-41.1644444444444,-71.4147222222222,,
37021,7290,Manso Superior - Pampa Linda,,2,sat2,-41.2316666666667,-71.7713888888889,,
38272,7290,Manso Superior - Pampa Linda,,39,sat2,-41.2316666666667,-71.7713888888889,,
1519,1,Ruta Provincial nº 39,GUALEGUAYCHU,2,alturas_bdhi,-32.4451666666667,-58.5548888888889,,
850,1,Ruta Provincial nº 39,GUALEGUAYCHU,4,alturas_bdhi,-32.4451666666667,-58.5548888888889,,
1461,1,Ruta Provincial nº 39,GUALEGUAYCHU,4,alturas_bdhi,-32.4451666666667,-58.5548888888889,,
2,2,Rosario del Tala,GUALEGUAY,2,alturas_bdhi,-32.3085,-59.0768055555556,2001-05-01T04:00:00,2026-04-30T08:00:00
1520,2,Rosario del Tala,GUALEGUAY,2,alturas_bdhi,-32.3085,-59.0768055555556,,
1505,2,Rosario del Tala,GUALEGUAY,4,alturas_bdhi,-32.3085,-59.0768055555556,,
9634,2,Rosario del Tala,GUALEGUAY,39,alturas_bdhi,-32.3085,-59.0768055555556,2001-05-01T00:00:00,2026-04-30T00:00:00
9636,2,Rosario del Tala,GUALEGUAY,40,alturas_bdhi,-32.3085,-59.0768055555556,2001-05-01T00:00:00,2024-08-31T00:00:00
3,3,Paso Alonso,GUALEGUAY,2,alturas_bdhi,-33.1006111111111,-59.2703333333333,,
852,3,Paso Alonso,GUALEGUAY,4,alturas_bdhi,-33.1006111111111,-59.2703333333333,,
853,4,Villaguay,GUALEGUAY,4,alturas_bdhi,-31.8016111111111,-59.126,,
5,5,Paso Medina,FELICIANO,2,alturas_bdhi,-30.9236944444444,-59.5512222222222,2001-05-01T09:00:00,2026-04-30T20:00:00
1517,5,Paso Medina,FELICIANO,2,alturas_bdhi,-30.9236944444444,-59.5512222222222,,
1513,5,Paso Medina,FELICIANO,4,alturas_bdhi,-30.9236944444444,-59.5512222222222,,
6,6,Puerto Ruiz,GUALEGUAY,2,alturas_bdhi,-33.222327,-59.365098,,
7,7,Puente Jáuregui,LUJAN,2,alturas_bdhi,-34.589146,-59.178504,,
856,7,Puente Jáuregui,LUJAN,4,alturas_bdhi,-34.589146,-59.178504,,
857,8,Andresito,IGUAZU,4,alturas_prefe,-25.5833333333333,-53.9833333333333,2006-01-01T12:00:00,2026-08-30T00:00:00
9,9,Puerto Iguazú,PARANAMED,2,alturas_prefe,-25.5833333333333,-54.5666666666667,1966-01-01T07:00:00,2026-08-30T00:00:00
858,9,Puerto Iguazú,PARANAMED,4,alturas_prefe,-25.5833333333333,-54.5666666666667,1994-01-01T06:00:00,2020-10-06T00:00:00
860,11,El Dorado,PARANAMED,4,alturas_prefe,-26.3833333333333,-54.7,,
861,12,Libertador,PARANAMED,4,alturas_prefe,-26.8,-55.0333333333333,,
13,13,Santa Ana,PARANAMED,2,alturas_prefe,-27.33509,-55.588412,2006-01-01T04:00:00,2026-08-30T00:00:00
862,13,Santa Ana,PARANAMED,4,alturas_prefe,-27.33509,-55.588412,,
864,15,Ituzaingó,PARANAMED,4,alturas_prefe,-27.5833333333333,-56.7,,
16,16,Itá Ibaté,PARANAMED,2,alturas_prefe,-27.42336098,-57.33326783,1912-01-02T07:00:00,2026-08-30T00:00:00
865,16,Itá Ibaté,PARANAMED,4,alturas_prefe,-27.42336098,-57.33326783,,
17,17,Itatí,PARANAMED,2,alturas_prefe,-27.26677773,-58.24407387,1912-01-02T07:00:00,2026-08-30T00:00:00
866,17,Itatí,PARANAMED,4,alturas_prefe,-27.26677773,-58.24407387,2015-07-30T04:00:00,2021-11-18T12:00:00
18,18,Paso de la Patria,PARANAMED,2,alturas_prefe,-27.3333333333333,-58.5833333333333,1956-01-01T07:00:00,2026-08-30T00:00:00
1541,19,Corrientes,PARANAMED,2,alturas_prefe,-27.46364349,-58.8388696,,
868,19,Corrientes,PARANAMED,4,alturas_prefe,-27.46364349,-58.8388696,1910-01-02T07:00:00,2026-08-30T00:00:00
1539,19,Corrientes,PARANAMED,4,alturas_prefe,-27.46364349,-58.8388696,,
3523,20,Barranqueras,BARRANQUERAS,2,alturas_prefe,-27.4833333333333,-58.9333333333333,,
3381,20,Barranqueras,BARRANQUERAS,2,alturas_prefe,-27.4833333333333,-58.9333333333333,,
870,21,Empedrado,PARANAINF,4,alturas_prefe,-27.95412346,-58.81852419,,
22,22,Bella Vista,PARANAINF,2,alturas_prefe,-28.51840072,-59.05931723,1906-01-02T07:00:00,2026-08-30T00:00:00
23,23,Goya,PARANAINF,2,alturas_prefe,-29.14376844,-59.27303952,1903-06-17T07:00:00,2026-08-30T00:00:00
3382,23,Goya,PARANAINF,2,alturas_prefe,-29.14376844,-59.27303952,,
24,24,Reconquista,SANJAVIER,2,alturas_prefe,-29.23756092,-59.58115833,1908-04-26T07:00:00,2026-08-30T00:00:00
3526,24,Reconquista,SANJAVIER,2,alturas_prefe,-29.23756092,-59.58115833,,
3383,24,Reconquista,SANJAVIER,2,alturas_prefe,-29.23756092,-59.58115833,,
874,25,Esquina,PARANAINF,4,alturas_prefe,-30.01924089,-59.53663483,,
